Soils_ID,Nitrogen,Phosphorus,Potassium,PH,Soil_moisture,Soil_type_ID,Organic_matter
1476,107,22,54,6.630301421,20.16162588,1,4.158232503
1477,80,18,52,6.484799661,14.78410197,2,5.991302252
1478,86,18,45,6.566759102,16.4714615,3,7.419260549
1479,113,28,48,6.170520518,13.26982465,2,5.538719185
1480,115,18,53,6.012480351,10.46651068,2,2.327736592
1481,82,20,54,6.541150335,22.54409971,2,7.2329665
1482,98,22,47,6.341400922,13.38022105,3,5.514181626
1483,117,25,54,6.150686364,15.36199919,2,3.876341581
1484,83,15,49,6.438008153,22.56220609,3,7.212928235
1485,120,16,51,6.547041903,27.21167989,3,9.861717076
1486,111,5,50,6.399891457,24.99308381,3,9.209966343
1487,85,21,47,6.186770318,13.25013686,2,4.148439923
1488,90,23,54,6.159020864,26.29464851,3,6.780455563
1489,99,29,55,6.660954816,25.9282236,2,5.864583435
1490,102,11,47,6.504906979,28.48100722,3,1.19411809
1491,80,18,51,6.706053225,18.2257967,3,1.74157678
1492,87,21,52,6.067665498,20.60551996,1,2.716918368
1493,114,8,52,6.419083092,18.84155696,2,6.74324795
1494,99,6,46,6.39637861,22.45000076,1,4.041363637
1495,89,25,50,6.375923383,26.63581609,2,2.179661978
1496,96,13,55,6.700337732,16.8492349,2,3.431847919
1497,82,26,47,6.565312653,15.65742167,2,8.3993433
1498,106,21,52,6.286515359,15.48200387,1,7.802801492
1499,90,15,52,6.448061578,11.74140623,2,4.937513543
1500,106,16,54,6.585872508,29.92192257,1,7.151586581
1501,24,128,196,5.521466996,26.11340908,3,6.984264351
1502,7,144,197,6.133220586,21.62861793,1,3.948965915
1503,14,128,205,6.226289556,21.30397887,3,8.844218421
1504,8,120,201,6.321152192,11.00296198,3,4.29437607
1505,20,129,201,5.587905967,24.79116982,1,7.811191525
1506,32,137,204,5.824151693,13.75178617,1,7.77440583
1507,27,139,205,5.772179946,23.36405445,1,9.307500945
1508,0,123,205,5.790993052,17.59047229,2,2.074244862
1509,22,144,196,6.499226821,17.4078439,2,8.709818721
1510,1,124,199,5.658473817,15.66913366,3,4.122411257
1511,30,122,197,5.573241391,18.03976885,1,8.219436947
1512,29,121,196,6.079497202,10.4667115,1,9.008981965
1513,13,126,204,6.383180271,24.53864274,1,7.678504282
1514,9,139,199,5.867420996,28.95136223,1,3.348172736
1515,0,133,200,5.708418722,28.86541682,1,5.11144081
1516,30,143,199,5.7983508,12.07899527,3,1.286929695
1517,36,140,198,6.28188384,22.23443231,2,4.479488174
1518,37,137,199,5.697945522,23.71006868,2,3.224874877
1519,33,121,203,5.605934087,12.46676093,1,4.053199196
1520,7,144,195,5.85648105,24.52818342,2,8.850615391
1521,35,128,205,6.041053829,19.77177848,1,6.442526439
1522,29,128,198,5.685062404,25.6964391,3,2.082515052
1523,2,143,196,5.669489065,10.18853853,2,1.441687193
1524,34,140,198,5.751707342,22.75230373,2,7.825347273
1525,29,144,204,5.800448951,29.19168253,1,5.5380185
1526,32,141,203,5.821347769,29.04095459,3,3.149633206
1527,13,144,197,6.28022267,11.7966836,3,9.485953231
1528,25,143,198,6.027314401,14.07757594,3,1.691663627
1529,9,137,200,5.636687393,28.39171697,1,1.468437256
1530,6,144,198,5.559363609,24.85779059,2,4.692630551
1531,37,126,196,5.596449493,11.32796241,2,4.733134384
1532,2,120,203,5.893492999,11.65275546,3,7.594985874
1533,11,143,197,5.875718516,11.70566962,1,4.370984168
1534,10,141,201,6.386021424,10.70050407,1,6.739199807
1535,24,142,202,5.710819862,22.45728214,2,5.832870127
1536,23,138,195,5.795985716,15.40863667,3,2.729605297
1537,18,125,204,6.046673619,11.01554043,1,6.333717521
1538,13,121,196,6.443382913,15.04479186,1,1.461582059
1539,26,122,202,5.617227184,28.01501036,2,8.37299033
1540,28,123,202,6.442289294,25.45988523,2,2.571346738
1541,26,121,201,6.162034371,24.98409357,1,3.333699152
1542,21,137,196,5.812781806,27.12844582,1,5.017100157
1543,21,135,198,5.765015126,14.47862065,1,7.440189128
1544,5,144,205,6.184922574,20.29288617,1,6.726378686
1545,2,123,205,5.739652177,13.28150797,1,8.674493304
1546,15,133,199,5.824778636,20.39267822,3,7.361593648
1547,31,130,198,5.554823557,29.12903895,2,5.751031985
1548,25,143,200,6.024248787,13.28437522,1,8.47182589
1549,16,143,204,5.631333387,27.29859387,1,2.83791486
1550,19,122,202,5.811975094,24.96711936,1,3.27492767
1551,10,125,196,5.730557448,25.14922916,1,3.500623938
1552,20,139,202,5.66999105,22.18492472,1,1.112181324
1553,28,123,198,5.682751473,29.45623917,2,7.072278371
1554,28,136,200,6.245858905,25.87818717,2,5.836857868
1555,2,131,199,6.017370134,22.81780915,1,4.543947036
1556,2,140,197,5.53456749,16.89041734,2,1.095718744
1557,27,138,201,5.952367662,18.29966626,2,6.883416201
1558,30,127,204,6.126436584,28.47364418,1,3.75458164
1559,32,145,203,6.406818518,27.44274908,1,6.674222807
1560,29,139,205,6.155939453,23.8019406,1,3.552830995
1561,26,126,195,5.878568981,26.74825639,2,4.252788211
1562,40,136,202,5.935336308,28.124263,3,6.063193873
1563,6,124,200,5.971332179,13.76407936,1,5.41310264
1564,35,138,200,5.67130617,29.8135221,3,4.307175336
1565,17,136,196,5.882155988,29.99785965,3,6.997207551
1566,33,134,205,6.08551916,25.26033717,3,8.418055439
1567,16,143,197,5.90402645,19.02182902,1,3.203787816
1568,27,120,200,6.110218826,14.43429823,3,4.973672378
1569,29,145,205,6.212302608,25.83679735,3,7.287522467
1570,3,141,197,6.142803397,27.11813856,2,8.14276266
1571,15,123,204,6.365972688,18.90600256,1,6.458582999
1572,5,136,195,6.264202804,20.41613892,2,7.934085644
1573,10,136,204,6.276198595,21.17401651,3,8.035049627
1574,7,141,195,5.514253142,29.61066916,3,8.252349438
1575,2,129,201,5.682343744,18.11365554,3,4.467042679
1576,29,138,197,5.830892252,28.87473794,1,7.254939697
1577,30,137,200,5.603413172,15.86974092,3,7.056425514
1578,29,132,204,6.0967531,19.44263022,2,5.902645193
1579,14,139,197,6.056529526,15.73763996,2,1.659156592
1580,18,125,203,6.160267496,26.03350302,3,4.049705622
1581,33,143,204,5.814434775,17.59312367,3,4.953177281
1582,40,144,196,5.987262638,24.43086648,2,1.391766014
1583,9,143,197,5.570020684,24.74209401,1,5.991411682
1584,38,135,203,5.965551311,24.26292542,2,3.458188801
1585,28,130,196,6.062356467,29.69277639,3,1.730700759
1586,35,142,203,5.895319002,14.06072606,3,1.44715875
1587,12,129,205,6.119432215,20.85026943,1,1.20484192
1588,1,135,203,5.624203283,27.16869073,3,5.39124419
1589,0,145,205,5.52078314,22.32911133,3,4.911259472
1590,31,121,201,5.731535258,14.99317755,2,2.233943143
1591,35,131,203,5.893490899,28.45938051,2,2.288411315
1592,29,140,195,5.560521058,20.65470123,1,1.983126418
1593,33,138,198,6.222390798,18.51364421,2,5.895681912
1594,14,140,197,6.071255131,18.59403333,3,3.779755377
1595,35,145,195,6.231950009,27.06012525,1,6.504515588
1596,40,120,197,5.889480679,14.2993317,3,5.695483977
1597,25,132,198,5.732757516,26.71665324,1,1.220752515
1598,31,137,196,6.400321212,10.61732347,2,8.209662804
1599,36,144,196,6.496934492,28.39212056,2,7.674012169
1600,10,140,197,6.229498836,21.82963594,3,1.761430581
1601,22,30,12,6.354006744,17.71788211,3,1.30624128
1602,37,6,13,7.511755068,10.44825025,3,3.411257552
1603,27,13,6,7.335158382,28.66993926,3,4.863111583
1604,7,16,9,7.813916603,13.86648153,1,7.684275746
1605,20,7,9,7.129136941,19.95606803,3,8.159204588
1606,26,27,10,6.079998496,26.90547083,3,4.703654341
1607,5,23,15,7.408939392,16.12102293,3,8.130335094
1608,0,18,14,7.207991261,20.88883039,2,1.140747939
1609,39,24,14,7.189259647,17.15663472,3,3.146250932
1610,13,23,6,7.365338111,19.90900847,1,6.345396124
1611,21,17,15,7.455991072,15.98941717,1,5.216013699
1612,33,12,8,6.822282114,26.23058513,3,3.089381987
1613,6,9,12,7.028746406,22.93765309,2,8.43648322
1614,19,7,10,6.118430299,13.18098722,1,4.784511628
1615,24,18,6,6.285312759,17.80235018,2,1.636044287
1616,9,11,8,6.559236744,18.57494228,2,4.809273141
1617,31,8,7,7.163245982,29.39081772,1,3.944116907
1618,22,17,5,6.945562889,11.32035077,2,1.086058246
1619,13,5,8,7.474710503,14.4553532,1,3.79320534
1620,16,8,9,7.601189843,19.16384813,2,3.101680256
1621,4,13,6,7.561143224,11.83877732,1,2.903183415
1622,0,25,14,6.361671475,14.18340949,1,6.496977248
1623,8,7,10,6.929216014,22.90424669,1,4.95947406
1624,4,23,5,7.477935216,19.80488532,3,3.163823251
1625,33,14,8,7.684420446,23.89927929,1,2.451069992
1626,30,7,15,7.825531916,21.33762498,2,6.431777016
1627,21,29,12,6.438668989,24.06897514,1,1.258178932
1628,11,14,5,6.946354724,29.70351793,1,9.013009545
1629,9,8,15,7.994465371,21.18148252,1,4.487539326
1630,5,18,14,7.434118807,15.5364844,2,1.806217078
1631,29,25,14,7.781988584,15.54015756,2,5.282275298
1632,33,12,15,6.052318465,25.18414908,1,6.286496728
1633,8,16,6,7.106650373,25.07340382,2,3.261230065
1634,15,14,8,6.22094286,19.20922607,2,5.780389747
1635,16,7,8,6.420457311,24.59553873,2,4.527172623
1636,0,12,7,6.969249676,26.9098817,3,4.465128249
1637,5,25,6,6.011302181,22.7924421,3,7.337118381
1638,6,8,11,6.600948788,28.69832658,1,6.319000642
1639,10,5,5,7.817846496,29.41738273,1,8.876126817
1640,1,17,6,6.8198271,19.72474579,2,8.601633534
1641,1,30,10,7.291405641,15.35845327,3,6.474478096
1642,0,23,15,7.598729065,18.26999049,1,6.485464693
1643,24,27,9,6.157135092,11.21451612,1,1.227622597
1644,36,11,13,7.1917274,15.4444916,3,2.577120136
1645,40,21,8,7.418761774,25.40678677,3,9.036034736
1646,40,22,6,6.488221135,17.06790087,3,1.652550733
1647,32,18,13,6.044167236,16.87642533,1,1.639430064
1648,9,10,10,6.010391864,28.39977205,1,9.043879554
1649,13,16,8,6.949838549,28.58072392,2,9.113795515
1650,15,9,11,7.907956251,17.11827361,2,1.129856704
1651,29,11,5,7.639788459,20.87396807,1,3.350963545
1652,1,15,9,7.53350946,15.53294806,2,3.311501245
1653,18,5,11,6.251586885,16.39818122,2,5.09006348
1654,14,22,9,6.543191814,18.83368125,1,3.674724588
1655,33,15,7,7.651225301,27.15232264,2,7.584044295
1656,4,6,7,6.708889665,18.55664335,3,9.321260819
1657,17,16,14,6.625538653,24.28908208,1,5.101994472
1658,12,20,10,6.528354932,12.90586964,3,5.086627647
1659,34,29,8,6.450640306,20.95082842,2,9.035216619
1660,39,28,10,7.181907673,11.41738882,2,5.062599712
1661,31,25,12,7.016482298,11.17092621,2,8.983904297
1662,12,6,8,6.388617138,12.7402818,1,6.992863045
1663,12,29,13,7.57125447,23.10957628,3,9.011863606
1664,26,11,11,7.609348255,20.54809814,1,7.463924406
1665,19,24,15,7.137136973,16.50170395,3,9.228068662
1666,39,21,9,6.354022554,22.39283542,1,6.262045735
1667,16,29,13,6.196907944,25.08553754,1,1.250943322
1668,36,29,13,7.829507245,22.44502243,1,5.781025588
1669,37,23,12,6.395258356,25.4315156,2,8.408439282
1670,39,9,15,7.992041984,13.45110053,2,8.170815
1671,31,5,14,6.583411671,24.63273222,1,5.952679051
1672,18,12,8,6.206053072,27.15403193,2,1.050747469
1673,20,20,10,6.976997772,12.65545281,1,6.448828398
1674,5,8,5,6.562594972,14.71782243,2,6.571256584
1675,20,8,12,7.260416405,16.20937179,2,1.144805216
1676,25,21,11,6.460044778,22.92781898,3,5.869718048
1677,14,19,14,6.699164936,21.55957942,3,8.997240622
1678,37,18,12,7.401121811,25.88734734,2,5.481284597
1679,26,15,6,6.912033409,11.86181343,1,7.666731264
1680,13,22,5,7.764040111,10.35593654,2,3.682255047
1681,32,25,9,7.796034006,23.61436404,2,4.703207747
1682,19,7,9,6.969883483,16.42877792,1,5.335701218
1683,28,7,9,6.730757538,24.74020493,1,6.554925141
1684,24,30,11,6.601395755,21.52571672,3,9.064114727
1685,7,17,10,6.465913274,20.63192671,2,8.360252483
1686,18,23,8,6.41354791,25.31623754,3,6.433390896
1687,7,20,12,6.475275337,28.58334019,1,4.61309432
1688,20,23,11,6.407715561,20.02249346,3,3.116208477
1689,18,14,11,6.550814117,22.86953289,1,7.779835713
1690,34,11,10,7.36220835,14.25474687,3,8.7408196
1691,20,29,10,7.36549204,25.53907224,3,9.012403833
1692,37,24,13,7.8546243,23.59982569,3,8.48769655
1693,12,8,10,7.995848977,16.8944017,2,6.379016067
1694,34,10,14,6.725600855,17.5061049,3,8.035496694
1695,6,13,9,7.786725333,19.16330825,1,7.532371755
1696,27,30,5,7.656978112,11.76800635,2,9.716501139
1697,13,8,12,7.105904818,27.86000994,2,6.873719327
1698,6,7,7,7.199106204,25.6073551,1,1.422864021
1699,40,17,15,7.871063004,21.39328989,2,1.22015437
1700,31,26,9,7.566165721,15.93752312,3,5.417500348
1701,61,68,50,6.793245417,26.90673343,2,3.920678376
1702,58,46,45,6.576261427,24.63070536,2,3.313240971
1703,45,47,55,6.751452932,17.68988769,3,4.798338485
1704,39,65,53,6.560743093,16.7190324,1,6.072254755
1705,31,68,45,6.938313356,15.80100218,1,8.991706635
1706,70,68,45,6.991626158,28.51272103,1,5.25463673
1707,68,62,50,6.977700268,23.13331176,3,7.862388647
1708,34,65,47,6.833768535,24.36221719,3,4.44478557
1709,38,68,54,6.739170045,20.57806871,2,7.410568087
1710,69,64,47,6.993473247,15.99853722,2,2.96459684
1711,58,51,47,6.757470637,29.96510054,2,1.735670801
1712,59,47,53,6.850663232,26.02587141,1,5.638170648
1713,44,64,54,6.74274935,11.75875096,1,7.291198665
1714,56,57,48,6.506120752,13.07691181,2,2.238405727
1715,69,60,54,6.98992719,27.5992435,2,2.041180424
1716,56,58,49,6.69215564,21.47270929,3,9.936981461
1717,49,55,53,6.544029776,22.71343869,2,3.06025367
1718,38,51,52,6.927803911,25.44367908,1,7.551087624
1719,54,65,47,6.721835879,14.28098187,3,8.388763233
1720,57,57,51,6.99223441,21.40090396,2,2.227937924
1721,39,52,53,6.704204398,27.51680783,1,3.516676472
1722,58,67,45,6.702424548,12.32020786,2,8.330509883
1723,61,64,52,6.641098708,15.67201915,1,9.840912678
1724,34,62,55,6.585346229,26.47241509,3,2.868847041
1725,31,48,45,6.563134737,28.25670425,2,8.591694556
1726,47,46,52,6.502289473,20.60694319,2,2.942643636
1727,32,68,52,6.800321319,10.21950428,3,1.848956452
1728,36,59,46,6.721130543,23.42219641,2,5.841100103
1729,61,51,51,6.574677594,20.59763894,3,5.628031564
1730,70,54,46,6.919342407,17.24999907,1,7.215520273
1731,44,56,49,6.519779583,27.56663406,2,2.688854548
1732,34,68,51,6.687088098,27.51495608,2,2.830494856
1733,50,59,47,6.747975732,26.1837224,1,2.674210219
1734,39,70,52,6.65149129,20.28597617,2,4.659968976
1735,34,61,49,6.502675132,20.13074513,1,5.087438591
1736,44,60,55,6.825371185,12.80940301,1,4.418145675
1737,31,62,52,6.99104104,22.9645715,1,7.58085934
1738,65,62,51,6.511624841,18.95777571,2,7.208279183
1739,44,57,53,6.93172108,17.77042991,3,3.876440499
1740,50,47,48,6.712772333,25.06881647,3,8.672049259
1741,43,50,48,6.63016515,24.54067171,2,1.140435003
1742,60,46,53,6.761953186,10.81333147,1,7.525397645
1743,70,68,55,6.691202286,14.21094211,1,2.755744737
1744,59,62,52,6.608667684,28.04173023,1,2.540372573
1745,60,58,51,6.840802254,13.49888695,3,9.402403446
1746,42,60,47,6.834808348,29.62211939,2,7.19225627
1747,35,66,47,6.953439161,20.92170661,1,2.356520509
1748,34,65,48,6.665024508,18.7706211,2,5.302015969
1749,36,54,46,6.662875839,18.03068164,1,3.232496516
1750,39,64,52,6.678695788,21.73071201,1,7.778507644
1751,37,52,47,6.54277684,19.46664457,2,1.201799082
1752,33,47,46,6.839443833,27.67820147,1,7.891882699
1753,34,48,48,6.805277038,15.73426619,3,5.084611206
1754,49,54,50,6.762522087,14.37481249,1,2.978845586
1755,40,65,49,6.678449318,22.55421195,1,3.665280972
1756,68,52,49,6.577192175,18.33085494,3,5.21863573
1757,50,46,52,6.734005648,21.93308714,3,9.616083375
1758,65,63,50,6.524459342,21.22727359,2,7.417555386
1759,40,49,47,6.501521192,16.91544759,3,6.251284248
1760,42,53,48,6.758479569,17.99972309,3,8.56527087
1761,49,55,51,6.676578778,20.61974366,2,1.59163602
1762,59,62,49,6.941496806,28.7741458,2,8.032944307
1763,63,58,47,6.864143752,11.30983137,1,6.56973144
1764,70,65,52,6.583528529,29.31039012,1,7.640509255
1765,63,50,52,6.751747609,15.46363859,1,9.054292199
1766,40,64,47,6.893509446,15.81255108,1,9.111232869
1767,63,58,50,6.720744449,24.05184915,3,4.432708265
1768,45,58,49,6.827812549,29.96830156,2,6.008998997
1769,66,69,47,6.912299695,18.98918614,3,5.275658091
1770,54,67,52,6.586107335,26.59149418,1,4.770585403
1771,69,67,52,6.827305908,20.81634126,1,5.527989677
1772,67,68,49,6.821774589,12.88018278,1,2.760834661
1773,45,57,47,6.656458831,16.67152869,2,7.816589137
1774,56,50,52,6.770384816,20.75032364,3,2.521669263
1775,70,50,53,6.933809743,19.41301558,3,3.909068092
1776,44,47,45,6.579441304,18.39152847,2,7.830391402
1777,50,60,47,6.92791761,12.67830209,2,3.497648946
1778,52,51,53,6.985804083,15.35611072,1,3.617463935
1779,35,68,45,6.612429546,19.52105779,3,7.265497885
1780,68,69,52,6.813383387,16.46129318,1,4.953102645
1781,32,55,52,6.9677596,18.50382825,2,6.832640754
1782,32,55,51,6.57398033,12.6916038,1,2.12448914
1783,48,62,47,6.803094965,22.17965115,2,4.231152881
1784,39,69,53,6.964955435,11.94596132,2,7.639771343
1785,49,61,45,6.764213299,12.89268375,2,6.356247525
1786,48,57,54,6.617703178,16.96856132,3,5.301945096
1787,69,66,49,6.52711001,16.74183493,1,8.856081604
1788,53,55,55,6.709668804,24.09573593,2,4.49336758
1789,38,61,52,6.620729882,11.56234005,2,9.996494757
1790,57,64,55,6.583760499,22.22386784,2,1.88600173
1791,51,57,55,6.676407337,12.22934488,3,3.442893941
1792,56,65,45,6.751298936,14.35144577,3,5.65616649
1793,54,66,52,6.867554147,24.49355731,3,2.266358431
1794,58,55,47,6.742490027,28.53118125,3,7.329607317
1795,68,70,54,6.986228647,12.15808101,2,5.21917262
1796,42,59,55,6.979102243,25.36645488,3,6.760240469
1797,43,64,47,6.825664782,27.92906065,1,9.713981867
1798,35,67,49,6.617066674,12.3063316,3,1.787321456
1799,56,59,55,6.551892638,22.13431433,3,5.960430291
1800,39,64,53,6.598860305,28.85992289,2,5.630207158
1801,18,30,29,6.420018717,25.8487726,1,8.283268254
1802,37,23,28,5.740054567,24.07107658,1,3.545637834
1803,13,28,33,5.686972967,14.66127783,3,8.031681659
1804,2,21,35,6.293662363,26.7863724,3,2.391340642
1805,10,18,35,6.381975465,13.72450046,2,8.508847329
1806,7,11,32,5.542169139,27.98666962,2,8.916261573
1807,39,5,31,5.551963184,16.73073733,3,9.397210308
1808,34,6,27,5.860740481,23.35090476,3,5.594179131
1809,31,30,29,5.558807063,19.01764886,2,9.374167452
1810,25,7,35,5.55771171,17.54759538,1,6.287436117
1811,16,18,26,5.568365926,26.40740953,3,9.389334451
1812,26,10,33,6.07071786,18.11757444,2,4.592996797
1813,27,8,32,5.627860549,28.56188592,3,5.592807401
1814,37,18,30,6.38488418,18.38433007,3,5.743174969
1815,19,15,34,5.685889066,27.59950502,3,8.664412757
1816,0,19,33,6.234458417,20.57670168,1,8.87314489
1817,31,20,26,6.443168642,25.89109192,2,8.28943947
1818,9,17,32,5.842317989,17.55277741,1,2.104239012
1819,22,11,29,5.955742971,11.05272561,2,4.880434147
1820,31,6,26,5.741367375,27.68126915,2,6.067285322
1821,34,6,30,5.948342571,22.46989412,3,2.987938382
1822,24,6,32,6.387067562,14.00458489,3,2.33004502
1823,1,8,26,5.562911913,22.49550724,1,1.457593508
1824,31,13,33,5.85971872,12.57415207,1,8.401641428
1825,10,9,28,6.282955073,24.14228441,2,5.289825012
1826,36,27,26,6.25449571,11.24208903,1,2.52713323
1827,38,24,33,5.973853124,20.03952445,1,4.50796104
1828,11,6,25,6.081568052,19.06238561,1,3.487197733
1829,16,14,30,6.37466756,11.0583419,2,4.198836311
1830,33,14,35,6.027707171,18.29356578,3,9.299838121
1831,16,6,29,5.868285082,25.22892816,1,1.509495532
1832,32,11,31,6.205931638,12.6250813,3,2.165378716
1833,38,14,30,5.570745386,28.29449724,3,1.046545148
1834,8,6,33,6.095261013,22.08217289,2,9.835765584
1835,23,6,33,6.025789594,14.87670405,1,4.784934121
1836,29,25,35,5.542873799,27.99814932,3,7.642429161
1837,24,14,33,6.366219551,24.56715739,1,4.803794857
1838,32,12,30,5.579845008,18.09387348,3,4.053686194
1839,30,25,31,5.804965067,19.72179833,1,4.99654525
1840,14,21,35,6.121005506,16.63420366,1,3.239739205
1841,27,22,29,6.000248647,17.41679021,1,2.118844002
1842,40,5,29,5.820978791,25.65831556,1,2.697532528
1843,17,11,32,5.620733794,13.23752261,3,8.97653173
1844,30,30,35,6.001936419,11.00955576,2,7.809220332
1845,28,10,30,6.305740522,24.25224763,2,7.77241235
1846,39,7,29,6.362544111,16.94542619,1,8.900399881
1847,32,20,35,5.588655387,20.43053659,2,4.220940201
1848,7,15,32,6.182232762,19.77070665,1,9.028791249
1849,29,17,29,5.959493188,17.79403942,3,6.707536763
1850,34,15,34,5.677282678,24.17942079,2,8.779319087
1851,14,23,25,5.612122797,22.67534454,3,6.657316652
1852,18,19,29,6.206077742,16.09776051,2,4.974977366
1853,7,21,35,5.764812076,26.44792305,1,3.772403757
1854,24,27,34,6.203376525,23.20626167,1,3.609374567
1855,39,29,29,6.143662699,19.05879065,3,9.942528819
1856,29,8,28,6.100429497,15.85128372,3,1.572693434
1857,10,24,27,5.708409601,16.60999406,3,9.815059711
1858,0,29,32,5.868255858,14.99349288,3,5.002509368
1859,32,11,31,6.461225827,17.41267946,1,5.585797989
1860,37,10,32,6.165084855,12.17487873,2,3.818037928
1861,20,29,27,6.047044342,19.28861424,2,6.218029999
1862,31,29,35,6.137102505,19.58991367,2,8.985826085
1863,17,30,27,5.894027065,20.27668829,2,1.325845253
1864,1,12,30,5.56222383,28.40094458,3,3.849708706
1865,6,13,29,5.832608028,23.78700521,3,6.025939065
1866,15,28,32,6.218571874,14.73633261,1,2.609035662
1867,27,24,29,6.142010637,16.20010446,3,9.702384671
1868,3,23,30,6.078807239,25.40115617,2,6.279669873
1869,8,26,26,5.702484758,17.95184218,2,5.022077841
1870,20,28,26,5.547594847,21.68363229,3,6.767524913
1871,26,18,27,5.836075368,12.97285203,2,7.589225834
1872,1,6,35,6.231662767,18.43751798,3,3.481288674
1873,27,30,31,5.718120393,10.53695234,1,7.916605211
1874,23,7,34,5.852038202,22.05467332,2,1.56050903
1875,0,26,31,5.547933273,11.89597848,1,8.949847051
1876,38,6,25,6.156259104,21.81278117,2,8.703555589
1877,25,12,26,6.436314406,25.23095719,1,2.794614134
1878,40,5,32,5.981169595,18.21760991,1,3.114193248
1879,0,19,31,6.271952833,21.34109638,3,5.471524693
1880,26,9,32,6.470465614,24.90522694,2,6.682388313
1881,35,30,34,6.141502001,26.15617367,1,3.932011376
1882,19,30,30,5.826381164,15.89520131,2,2.176898882
1883,31,13,33,6.342463714,23.74527135,3,7.336677734
1884,17,29,26,6.071897347,23.83846712,3,1.737067163
1885,2,30,30,6.331051715,28.69534538,1,8.590417791
1886,30,13,25,6.413184638,12.47449643,2,8.50265051
1887,8,15,33,5.50158009,28.1800922,1,9.264236973
1888,18,12,35,6.338720873,29.57022163,3,8.076441136
1889,8,28,30,6.015672239,28.06070704,2,1.865591831
1890,40,22,29,5.735364307,12.21025266,1,4.855768309
1891,27,10,33,6.465906333,14.74127834,3,7.491005407
1892,21,20,31,5.855457599,28.12604181,1,9.637050284
1893,3,9,35,6.318552973,16.9344379,1,2.22679254
1894,22,16,27,6.006784979,21.96322763,1,7.653834022
1895,27,8,30,6.008386283,15.48729606,3,6.159247572
1896,22,8,33,5.665785202,29.45772493,1,8.492168647
1897,28,27,32,5.764615485,12.1980112,3,8.8930063
1898,23,21,26,5.901495544,11.9232866,1,7.512536459
1899,37,5,34,5.779032666,15.35909211,1,9.867378343
1900,19,26,29,5.67154928,28.98756507,2,7.534615691
1901,133,47,24,7.231324765,28.15176428,3,4.695821304
1902,136,36,20,6.925412377,25.18020891,1,7.778894116
1903,104,47,18,7.633437412,27.74253816,2,3.872962276
1904,133,47,23,6.827354668,14.71306768,2,5.290709693
1905,126,38,23,6.176716425,27.36776018,3,3.870378305
1906,126,50,19,6.628722836,26.55215641,3,4.258425854
1907,113,41,20,7.256877571,16.55843682,1,7.794219005
1908,121,45,22,6.443785385,17.73165667,3,1.092532495
1909,121,47,16,7.723240151,12.05331612,3,5.372018035
1910,129,60,22,5.947448589,19.96078418,1,4.472672717
1911,107,45,25,7.227745516,19.26752852,2,1.266308025
1912,122,59,18,6.219469084,15.4992246,1,8.321196329
1913,140,38,15,6.021439523,20.14844764,2,3.919075712
1914,102,49,21,6.253343655,20.412641,1,2.80630903
1915,111,40,25,6.187455799,19.62375842,3,8.386367018
1916,131,35,18,7.057693366,21.64441452,2,5.134182623
1917,135,43,16,6.720449769,29.54061872,3,5.520647812
1918,100,46,18,6.431689506,13.46017893,3,7.468823608
1919,123,39,24,7.453106264,25.45104396,1,9.682291488
1920,117,56,15,7.368258226,10.90488259,2,8.76413683
1921,121,36,24,7.352401887,14.07335568,2,8.059020383
1922,101,58,18,6.652143699,27.81550261,2,5.611086378
1923,107,42,24,6.144631795,16.76698428,2,7.374192757
1924,100,41,22,7.318802162,28.37185664,3,3.476565955
1925,125,39,21,7.954629324,25.38950644,3,6.490102725
1926,105,60,23,6.207652157,16.03414939,2,2.780157301
1927,102,46,19,6.631005298,18.78835275,1,7.12596115
1928,131,49,22,7.306918817,18.30510562,1,5.378809011
1929,139,35,15,5.898293044,14.89712161,1,7.117171167
1930,108,36,19,7.238566893,25.84035022,1,6.786972149
1931,118,45,23,7.977651226,27.14671236,2,6.30099628
1932,107,51,22,5.983075895,20.29456309,3,5.509225769
1933,125,60,17,6.785723961,13.10482228,3,8.248410307
1934,113,37,20,7.393441155,20.72493921,3,2.736074566
1935,131,52,16,6.486068274,29.0526292,2,2.248530455
1936,115,48,16,7.175934962,13.53466749,2,8.77417491
1937,113,38,25,7.388265888,23.38819772,1,5.089879133
1938,111,41,18,6.10539819,25.70384342,1,1.940663618
1939,111,53,19,6.419536555,24.61235037,2,2.823956348
1940,122,48,16,6.307585854,23.9451313,2,8.649918778
1941,108,46,17,6.93221485,10.8934732,1,3.705209349
1942,132,41,22,7.810865753,18.16567314,3,9.240474963
1943,103,42,17,6.527541661,10.95034119,3,5.58207595
1944,133,50,25,7.569454601,12.35682241,1,2.700991419
1945,127,37,18,7.041065585,21.42811372,2,6.647956324
1946,110,39,25,7.208795456,19.20594694,1,6.351260893
1947,131,38,19,6.814341946,14.07749338,2,9.968953929
1948,108,38,24,7.442217061,22.91270388,3,9.302335438
1949,122,40,17,6.854558957,21.08010004,1,7.498809618
1950,111,50,15,7.884550475,16.44626472,2,8.425970755
1951,140,40,17,6.006085786,28.65147111,2,2.335460173
1952,100,40,20,7.432043735,12.80884993,2,6.405026613
1953,123,50,16,6.498052108,13.85854716,1,6.856893644
1954,107,36,21,6.205263534,13.75048118,1,2.709760218
1955,118,50,19,6.360812227,28.13340581,3,5.358479878
1956,103,51,20,7.046607434,23.59786598,1,1.828890601
