Weathers_ID,Temperature,Humidity,Rainfall,Sunlight_exposure,Wind_speed,CO2_concentration,Frost_risk
1656,23.01014302,91.11764246,112.6738296,10.99382107,19.87111553,435.1333793,88.46440806
1657,16.39624284,92.18151927,102.944161,6.693793906,7.626637608,445.435045,68.97798631
1658,24.45132792,93.10527686,109.4711098,5.65415182,3.711491053,395.6033777,7.689656362
1659,31.87859192,91.15248149,105.3437825,6.356475642,0.474976781,440.0543671,57.68312902
1660,31.34920143,91.48247612,109.1549823,8.169594936,16.03036686,383.4878684,99.67118336
1661,18.05142392,90.03969587,111.7793889,8.954606385,9.449275432,434.9921549,1.851918858
1662,30.84835031,92.86773675,107.4142681,9.340071977,7.302321716,438.1066018,76.82174145
1663,22.45616931,91.52781832,118.0069295,8.500433767,15.69630174,375.7788,16.17381394
1664,13.70319166,90.95589386,106.2944879,6.444050706,4.149650514,367.1970182,96.08959202
1665,20.48954522,93.72485075,111.8391951,8.659614756,17.63063549,386.491506,92.80789151
1666,13.20844373,94.02769434,106.2696156,11.75160156,11.59593889,418.8778902,43.54548738
1667,32.31944397,93.67804556,117.6236473,6.492999392,19.60911491,410.6477141,16.35359276
1668,20.68185224,90.91510525,109.7513927,10.08601092,15.35135674,387.2517414,56.71434822
1669,31.52675982,90.50621806,113.1169398,8.984180251,16.16180592,354.8827336,54.30164312
1670,25.35467646,91.81183218,116.7555937,8.80188952,7.834730826,441.5990458,55.91429976
1671,17.66545409,91.69865887,110.6857506,8.932815594,4.719546057,444.7326578,6.838801095
1672,12.59093977,91.81668769,119.3916718,6.762180114,10.24435422,424.1857623,83.10877854
1673,11.86631922,93.68394562,106.060149,6.662520579,7.527889802,430.4005661,89.66544804
1674,11.03367937,92.22706805,112.7715925,11.18650568,11.22574504,358.547469,75.70951782
1675,25.2990432,94.96419851,117.9733424,8.371574695,15.86056053,401.9603379,95.98977743
1676,32.23797837,90.15406807,104.7052254,5.000710081,13.12434281,410.1201699,75.57690418
1677,17.68408797,94.35815354,108.0638166,6.009661554,12.72789626,354.6239251,17.90409371
1678,10.2708877,90.19147747,106.6955204,10.35520296,12.39395894,377.6714829,77.33427498
1679,17.22034507,94.78797376,108.0054343,10.72933383,0.839964091,360.1742265,2.5285388
1680,19.667056,90.50096668,100.1737964,11.75080201,13.27456726,397.2250985,52.40966896
1681,10.35609594,93.75652041,101.1456947,10.8993228,15.54152245,355.0610846,99.54040368
1682,27.255435,91.71369387,101.139435,10.76474861,13.97509381,375.4028471,11.40945097
1683,34.5917846,92.13229786,115.5650287,10.0472535,17.88530993,376.5914857,14.49269923
1684,32.39523995,94.51768464,113.25373,7.996244144,4.203030334,424.0717114,22.88787051
1685,10.16431299,91.22320999,106.362551,5.581746053,1.323264711,428.7289405,2.853176449
1686,21.49118657,93.43949693,101.4819888,11.17979723,19.13379132,446.6150491,45.81780591
1687,16.53460397,94.76759975,110.0447896,9.864223863,1.734824222,355.3336259,1.041882729
1688,31.8520694,90.12220323,109.9455062,6.874258311,18.66620135,409.4846425,37.82239712
1689,28.04799508,90.00621688,117.1311498,8.587313262,7.922319447,387.8463429,26.65459549
1690,31.75048899,94.59551226,115.1989301,8.960905954,7.566988593,383.459798,43.17363105
1691,29.07412717,93.27189064,100.7896871,8.326355754,1.310538608,434.4716514,19.77721623
1692,19.14381903,90.71037456,108.0230792,7.334661089,16.28699908,400.2016698,54.93452961
1693,16.14820285,91.4448027,107.4287664,11.45499524,3.041298622,440.6822714,16.78358365
1694,34.05296914,92.05811721,116.8020848,9.114820453,8.453362276,358.279332,80.94707797
1695,34.51423957,90.56151463,118.3271968,6.81915602,8.839790084,362.1052432,16.19847617
1696,32.71748548,90.54608254,113.328978,6.96992647,11.3166744,359.4114741,75.31940044
1697,25.16296632,92.54736032,114.3117197,9.978861166,17.83144687,374.3814059,33.69331878
1698,27.68167318,94.47316879,113.9995146,6.967093237,12.12929244,357.6505647,72.56256925
1699,21.35093384,90.9492967,107.0862095,8.711074061,4.518362358,410.6515835,22.99789506
1700,11.69894639,93.25638873,103.2005992,5.678524832,16.37610434,387.1922371,12.43267045
1701,35.21462816,91.49725058,243.0745066,8.094210582,2.066017499,446.9325387,57.95921654
1702,42.39413392,90.79028064,88.46607497,9.838624617,18.19039515,363.062153,11.79947424
1703,38.4191628,91.14220381,119.2653877,11.17526415,6.569357455,407.0974597,63.34066978
1704,35.33294932,92.11508608,235.6133585,11.15148297,10.81507808,351.5093384,61.27501271
1705,42.92325255,90.07600528,196.2408242,6.026434694,14.07840161,400.4953542,87.64536289
1706,33.83508569,92.85470152,203.4044028,9.542551013,9.224507775,434.0869496,58.58343822
1707,33.20258348,92.76437927,197.5282582,5.206002585,2.722062594,351.440003,61.04810265
1708,23.48546973,93.71043692,191.7760562,5.037598915,0.950623091,357.8644426,50.81909003
1709,29.33710543,90.81781439,202.0572747,6.833847467,18.14529749,440.6980351,76.35230043
1710,40.21199348,94.50766912,186.6762324,7.316664942,17.27319608,405.3691061,15.31207035
1711,42.13473976,91.70445386,197.402901,8.091486437,19.33466899,427.6542033,5.161945205
1712,32.86316618,91.4618874,47.271547,7.415531516,12.28352379,410.8754042,5.922442888
1713,29.80744318,91.38048469,232.7046126,8.360162511,19.00724781,439.1502543,56.96833013
1714,31.56213762,93.0484859,63.62250788,9.659630983,17.75961493,431.2971058,40.84458192
1715,36.32268069,93.06134398,141.1736926,9.909654538,15.98767777,371.9735879,48.49318091
1716,37.13165026,94.60761797,172.4788062,5.216600196,14.256331,439.9458256,17.40881027
1717,38.4418717,93.63739039,77.71566883,8.647468398,18.77641233,389.9945534,93.12351227
1718,32.66160599,90.78931681,78.85085502,9.134143278,1.108468331,412.6051939,7.833210983
1719,27.92765919,91.55594211,149.9107557,5.354143026,14.49457598,394.7391091,50.62611374
1720,39.01793345,91.48815629,105.8841531,7.844285145,15.35247669,421.8725515,59.05815826
1721,32.51247398,94.65904123,51.07048113,6.992055419,1.890310009,378.9777048,46.68542083
1722,38.72382798,91.72514851,62.62377075,11.77338041,2.316834686,382.429891,94.57465111
1723,43.30204933,92.83405443,110.562229,10.03007471,13.4402087,448.419163,2.346248229
1724,27.58548913,90.72526502,238.5008779,8.590445796,1.555842712,360.6735747,28.49907071
1725,40.78881819,92.90951393,132.7923586,11.45803789,3.658048811,439.1280979,7.08032414
1726,23.19451074,91.40301608,206.3999208,8.72660901,19.32264606,379.5775344,72.99377526
1727,32.68067385,92.61715632,248.8592986,6.528084248,2.702330757,378.9902964,66.17521865
1728,34.28879307,93.61082872,127.2509777,10.57633745,16.70205821,370.8579749,32.65532706
1729,39.30050027,94.16193416,120.9512466,11.18950173,11.62324495,360.3000144,8.997141415
1730,39.73149053,91.12220596,122.7628653,10.63767363,8.431380923,380.7922374,52.53853843
1731,39.23342464,91.25589286,64.4478499,7.35267048,15.1140521,391.4204132,29.3161579
1732,27.34734861,94.17756725,40.35153141,5.773551577,6.71819415,404.9383997,18.51817081
1733,40.76998685,92.09278584,209.8678411,6.665055808,12.99244913,421.4469522,4.75904469
1734,26.26559543,90.79668055,59.49373381,5.609673139,5.010912994,393.7095906,62.82960435
1735,28.12971499,93.3210737,117.8201907,6.564028475,16.53447397,375.6524584,15.01720075
1736,34.2804607,90.55561637,98.54047745,7.827531975,1.080898816,401.0686705,75.26073973
1737,33.7960155,93.00754254,182.026807,11.9308501,19.48137663,366.3059161,15.36420456
1738,31.53243779,90.87394933,207.0735119,11.59110989,6.679495973,406.1421245,70.05643133
1739,42.30495821,90.51431779,74.876786,7.276931187,7.506760314,383.9926582,70.2231007
1740,24.63676897,90.61964344,218.2299187,8.662425239,14.18303651,401.9428811,76.82706844
1741,28.28222883,91.37059792,179.2720807,8.389691867,18.83898871,415.0911057,91.78224171
1742,24.48620746,92.98254537,183.49095,5.80625774,16.33548237,359.6413905,58.25969185
1743,42.84609252,94.63548176,78.8099639,9.241738752,2.744902566,369.645749,80.84732996
1744,43.67549305,93.10887229,103.8235658,7.165073062,4.177753374,358.459161,78.27637874
1745,42.07213781,92.92203105,165.7412972,9.941021229,19.43219552,375.816624,63.46999313
1746,33.46873719,92.12746225,136.8277041,11.54718753,19.74281443,392.3215244,76.12493819
1747,31.7018373,91.66232213,48.83810592,9.43437618,16.61131302,423.8143054,96.23414058
1748,41.41968393,90.03863107,199.3096432,10.85688634,15.73674202,357.8232048,2.688295108
1749,42.54744013,94.94482086,214.4103848,11.51403915,18.22558548,445.3386354,7.02556888
1750,28.91842453,94.63676767,63.68794608,7.761420488,19.08088922,411.3361303,20.54522017
1751,43.08022702,93.90305729,211.8529059,11.19926168,8.806075324,441.0503133,96.16895526
1752,29.20300896,93.96834049,209.4083305,8.521516085,17.70216924,402.7840042,60.16629726
1753,41.04224355,91.37258067,181.527598,9.735432028,9.432378051,429.0868838,53.06378013
1754,25.62446619,93.18240298,97.26336657,11.74898534,15.74308094,369.896977,23.10666244
1755,35.32876402,91.06138506,163.9069365,9.83705306,16.56487419,368.8634756,36.39230928
1756,24.42561272,92.27749066,63.35298768,8.677039258,2.441921071,431.758359,97.69195534
1757,31.18298415,90.21646909,54.01872359,11.90264235,19.8291881,406.1903114,82.47113419
1758,31.88342554,91.3256535,79.27201575,10.85069017,9.535915588,383.7154492,65.79516898
1759,42.93368602,91.1756748,246.3613268,8.372122168,15.78562799,374.6563668,91.72068723
1760,23.11407669,94.31994776,231.5153161,5.892382831,9.475687318,403.2081685,3.088714651
1761,24.87212063,93.90560147,135.1694525,6.710702042,1.979500418,367.6703463,12.61475593
1762,43.36051537,93.35191636,114.778071,8.875510489,1.013899194,359.2510807,37.01121006
1763,26.83054058,90.75379971,144.6656444,5.071417004,1.20172478,448.6888447,46.65083117
1764,30.42012134,93.12659793,75.95295,7.27057882,12.79222226,350.4886294,50.43879298
1765,28.64555584,93.22642604,115.8163936,6.183840318,14.98047356,417.3571142,2.79555888
1766,32.50037548,93.47888842,71.73759526,6.680321177,5.770664897,383.7941616,61.41433369
1767,43.03714283,94.6428898,41.5856585,9.098483094,14.82160629,440.2873584,53.96992972
1768,30.10773379,90.34546355,75.24521981,11.03634323,13.32407173,449.5769685,0.143907552
1769,23.69212243,93.61055571,87.53393983,10.48135595,4.585533715,441.5363106,58.9178488
1770,35.67667332,93.30641944,141.3381168,7.635273213,19.15275942,352.6870567,78.95524569
1771,27.71948962,94.43877142,82.83061083,5.132527922,5.321725101,388.2653688,56.17291441
1772,35.26824831,92.38282957,149.8488208,6.745046811,17.31516456,392.4968056,58.21671804
1773,23.16855863,90.78821158,161.6892093,8.700724639,17.56952317,435.0955857,31.90220203
1774,33.08706051,92.25197542,88.1300769,10.03608598,12.68048821,431.4283387,94.12762043
1775,37.4620912,90.44967809,172.3458448,9.303116708,8.999118681,436.4130756,80.2860655
1776,38.73218907,94.73613484,218.142147,11.24732994,15.20673228,426.2937059,73.79141279
1777,32.57720726,92.74889453,93.7942847,9.99137107,12.01364739,402.5532718,34.22589787
1778,38.38231475,93.10378595,210.2735346,9.974753841,19.02483649,441.0147575,38.1977471
1779,42.93605359,90.09448142,234.8466111,6.714192008,3.337713377,350.2954531,31.27534009
1780,25.65492304,92.74501561,52.95477913,8.700239374,5.725583655,414.1092393,16.21775187
1781,37.58899717,91.99740365,159.6577388,7.344281639,7.796568348,429.5751204,46.92243414
1782,29.60718808,93.15642801,62.68710535,9.534488077,6.994659513,446.6578846,48.22071165
1783,25.34756111,93.02871078,174.4012337,11.26564667,18.65410412,396.6818246,13.06339761
1784,25.9300384,93.02357765,241.8202079,11.13177224,18.67234537,431.791253,47.32347822
1785,32.76795887,94.57377401,240.4795923,9.108112225,15.99965439,415.5113254,95.07379611
1786,29.02328049,90.20396783,126.8069869,11.57293589,3.038221665,433.1599343,4.238608444
1787,40.00439101,90.17015833,92.11877372,10.69513827,15.72624116,392.8326348,16.99240545
1788,33.32315744,91.25271223,234.496633,6.613956303,8.198115035,410.4029843,30.02334256
1789,31.22790131,94.94021378,46.44279118,9.441318144,14.1553389,435.5124229,74.02092255
1790,26.68386496,92.9585411,62.50689682,11.99104117,14.58977948,445.0928334,35.00561501
1791,24.70528368,90.14732171,108.4103158,8.687663135,6.402836391,440.2387448,12.01177139
1792,38.2016825,93.97379963,218.0908814,9.375731171,1.102502267,370.9920182,52.29908125
1793,36.56769731,93.79503425,104.4218596,6.450266955,10.0220009,375.0944221,19.20175186
1794,26.05375792,93.69111672,240.6863901,10.9033739,3.911184249,362.9395831,63.13127147
1795,31.29986342,92.76039164,54.77830202,7.188123807,7.541698336,445.2966459,53.7097909
1796,40.10207731,94.35110201,149.1199989,7.143609289,13.70629312,384.4726273,71.21091213
1797,38.58954491,91.58076549,102.2708231,10.72971202,4.043928291,428.9542722,43.83212859
1798,41.31330062,91.1508798,239.7427554,7.963601148,2.872931461,383.2759221,35.98467127
1799,37.03551903,91.79430166,188.5181422,6.284040827,2.70836215,429.8422303,76.58257423
1800,23.0124018,91.07355541,208.3357976,9.247626207,16.40353426,394.4489877,60.53873964
1801,26.7627493,92.86056895,224.5903664,5.547351616,14.27273419,390.5855324,86.90835447
1802,25.61294367,94.3138837,224.3206759,9.884225554,16.11170645,414.6855482,16.87378899
1803,28.130115,95.64807631,151.0761899,11.82327263,19.09420674,361.8024914,57.92638043
1804,25.02887163,91.53720922,179.8248944,5.787683954,2.228828524,438.5321089,76.54050054
1805,27.79797651,99.64573002,181.6942283,8.852147236,0.988668786,447.5694448,13.97114341
1806,29.25902906,95.11294697,184.7624496,10.61648766,7.685490931,418.0574325,41.67681974
1807,27.10134661,93.69979946,150.9502632,11.71798646,11.29731819,360.5390239,16.27939394
1808,25.84726298,90.92669463,147.8888994,5.599985357,14.36594966,360.7020117,1.146364
1809,26.58580443,90.98617591,178.8116076,6.536459744,13.16983484,439.8660487,7.23470505
1810,28.38503882,99.18843684,189.6711349,8.707117331,9.764707954,436.6246491,18.00314015
1811,28.43647052,91.81320717,145.5414413,11.29760369,15.5661365,353.1236233,30.17545826
1812,28.27298134,96.93649473,198.8234862,8.963345323,12.64782707,378.7289576,32.00552335
1813,27.00648436,96.46168931,144.3331315,7.706410328,1.145099717,408.6193841,35.36367605
1814,27.63551259,99.34854917,157.9171537,9.67422114,12.88808187,445.2675018,90.15347084
1815,26.29644905,99.65809151,215.9195049,10.91279812,9.757663455,384.1329128,98.41434386
1816,27.1326009,95.23797989,204.7206567,6.115956851,5.3454863,368.3515065,71.0715315
1817,25.56567803,97.61361544,199.7936345,6.854979294,2.441934925,376.7681592,61.52344249
1818,25.94951662,93.40548703,172.0540491,11.83772292,13.15929966,355.1512754,66.19259454
1819,28.03380598,95.01630593,218.0055713,5.531733446,6.840864618,375.0487158,25.29423658
1820,29.12859129,91.30924833,157.2388553,5.374747742,14.71685987,393.7850278,29.49503294
1821,27.0828252,97.00155491,171.7575545,10.85840699,10.84789297,420.0490523,31.21505932
1822,28.11321494,90.01734526,172.4813641,11.31373899,16.57941482,406.1676368,86.87811271
1823,27.5136304,94.18955816,156.6732553,6.055778349,7.020891512,400.5690146,91.55400506
1824,27.63834933,95.48763389,205.5463111,10.74809321,7.61072449,422.429704,49.65571905
1825,29.01256899,94.01014388,150.0500312,6.485303236,3.811598749,352.6204626,82.35062333
1826,26.58413917,95.78923137,171.6262299,7.044750077,1.754439077,376.7105079,78.22225812
1827,28.28905147,97.00396405,142.9403233,9.627592649,18.37183719,394.7188929,18.39897053
1828,28.69164799,96.65248672,178.9635457,10.75451231,19.97044116,366.3388136,84.59806826
1829,29.70931288,96.30484325,209.8453993,8.871298508,7.694941952,374.9140671,66.0759532
1830,27.14865285,96.66355213,149.2433497,6.088326788,17.10468533,378.5933231,51.74039409
1831,29.28725038,91.95614918,132.1491176,10.03037959,0.411789673,401.0869944,57.55865929
1832,25.06871967,93.31410447,134.8419069,5.306418162,5.404400112,431.1380754,53.85855942
1833,26.92449525,91.20106019,194.9022136,9.73808707,4.907581689,379.920575,1.888824111
1834,28.27804288,93.64761266,171.9457959,9.291660158,18.08153835,399.8712486,29.84558997
1835,29.18032562,92.73041222,204.9603677,9.300566907,10.09274802,357.9677097,98.25145453
1836,28.3575072,91.64509299,160.7306991,6.085519692,8.847914119,442.7296468,68.06971237
1837,29.38072512,93.27565685,218.5241851,9.144626929,7.402525454,354.387953,9.292087125
1838,25.39241091,98.08951196,218.080385,8.809491755,17.50926061,414.9952739,43.71205136
1839,26.31270635,98.62048026,208.1181381,9.846962211,19.06619123,436.8449979,5.544445858
1840,29.52501367,91.91185319,194.3100272,10.94629211,14.48202881,355.4610442,80.61491942
1841,28.83214859,92.17170353,145.4172387,10.98311204,19.48846079,398.0873713,83.67987787
1842,28.48444906,97.76865458,160.389421,9.340298445,5.352605401,350.0019704,26.14688171
1843,28.74013335,93.39676499,156.7650823,11.04045347,16.07229939,353.8812866,39.56814484
1844,25.00872392,95.59224018,165.8092179,7.127545207,14.11991534,403.9513641,40.26866799
1845,29.8690834,91.14723422,192.7678575,7.258072698,16.30581365,422.0706976,21.24962015
1846,27.54273211,94.59086121,150.2012138,7.273847795,10.7130957,427.6224569,83.55349925
1847,26.52166434,98.38227669,144.6261698,7.278447655,12.6515102,371.2845395,74.73484543
1848,25.03512351,95.89739958,174.796583,9.601293078,12.06953229,356.8766082,2.379873001
1849,29.20394909,95.66997327,211.2506267,6.892845592,7.873028092,401.4209224,65.45209666
1850,27.05826457,91.10510371,224.7006953,11.82679477,0.479611367,410.2297588,60.48668489
1851,26.18552389,96.96637916,135.4186222,11.0478911,19.57423003,396.5693715,77.64465455
1852,27.59376845,92.48519606,162.8432736,6.53361171,14.67655555,361.0268666,50.14492418
1853,25.76011662,94.65830608,131.2451414,9.396610679,2.397055469,411.252695,70.17955654
1854,28.87862994,95.11320315,145.0583117,7.848375168,1.716926895,362.8478791,46.79608632
1855,26.50908611,94.48414544,199.8778403,5.617939168,15.58520049,401.5783194,48.6748278
1856,26.87037587,91.72546257,214.4128874,10.93986509,1.773078395,384.3346706,37.13838433
1857,27.57283516,94.90485697,145.9298935,10.64241438,3.451156136,426.0419841,73.43218342
1858,28.05912437,98.3670985,171.6516396,7.953302763,14.94517013,370.2835396,43.18773072
1859,29.51611558,92.56492864,131.2116167,10.87436697,8.070844304,356.6702248,84.28495797
1860,28.96318258,95.16333673,222.803013,11.38357616,2.066273495,382.0061739,66.76971929
1861,25.09897688,92.36099489,157.7592626,11.01650523,6.001648295,369.0141433,52.05228693
1862,27.1872282,92.19906776,141.3220576,11.81274229,0.733331771,355.2072993,62.30899516
1863,29.03065024,90.79093862,205.5720367,10.68152082,17.53859367,449.4365182,48.71949794
1864,27.754298,95.94643831,131.0900076,8.072236813,1.432256074,376.571126,39.40796917
1865,27.31155708,99.96906006,201.8258633,10.61753584,0.206883763,445.3073648,16.60003042
1866,28.84270971,99.64328526,224.4016682,10.30102018,12.39270563,425.7532462,89.75614773
1867,26.61423461,96.97300803,191.006688,5.170492338,16.23809843,395.27031,61.28059314
1868,29.70143197,95.65754365,215.1968037,7.158422123,3.555028583,371.1485673,50.19204496
1869,25.54759871,91.64194826,212.867626,8.395177722,8.484334708,356.8031429,7.6058982
1870,26.37978453,91.49882979,167.0470997,11.77456674,5.57214052,377.8808975,47.12323486
1871,27.45907759,92.90736493,142.1430003,6.73221496,4.826529559,401.0203581,9.221100678
1872,27.02269204,95.71935435,147.1682459,8.749067327,5.493707414,434.5224758,41.50301141
1873,28.98545306,90.73966792,148.8398374,9.682660248,1.834695595,443.0465008,96.51552655
1874,26.1055118,91.52421214,134.1279669,9.683031892,15.19991724,403.5923656,11.45554333
1875,25.0707247,95.02156793,192.9036306,10.09827999,2.478786451,392.5447602,65.68537638
1876,25.54963273,96.92786777,191.2996157,7.431273147,14.41141682,440.0249011,52.04284194
1877,28.56973521,95.67906668,134.8370348,11.12609416,14.04123398,385.7619314,18.12960777
1878,26.07010807,96.7036223,143.533473,8.75975282,5.116676553,408.9382691,55.59047892
1879,25.51791333,94.38420565,178.7297725,10.85376078,18.78665932,418.5962862,19.43777135
1880,25.9490364,94.73860514,144.1571109,8.673997495,12.69539209,399.0587558,79.10905133
1881,28.2974764,95.41122824,182.4482352,11.986369,0.990568989,364.0036021,29.26819305
1882,29.56549169,91.40896307,224.8315729,9.894367063,0.906164054,419.8671922,84.56037124
1883,29.69952329,95.21224392,148.3003692,8.191548541,0.957205696,368.5046797,91.29018199
1884,26.14162144,93.28415295,195.4115025,10.18660297,5.636105606,432.7489898,73.36582785
1885,26.00175125,94.79998418,209.540094,9.939970885,0.376879445,366.2566966,49.95661922
1886,27.15116142,91.48889469,164.9182225,8.921713861,12.48471412,449.8255557,1.947152119
1887,28.97318719,98.09861043,213.9011021,7.90754734,18.4847916,423.2506609,45.09682338
1888,26.13958446,96.38580769,131.3387935,8.093444382,19.24231223,397.6369544,93.42226808
1889,25.51618488,94.33465411,135.1272491,6.485153277,7.63738681,372.2154939,87.25348145
1890,27.55821802,99.98187601,174.6256481,8.859667956,16.74531375,371.0067261,89.74674867
1891,27.81132822,97.48410555,154.0621221,9.328639985,1.193574256,446.7417611,42.27702823
1892,25.60033702,99.7240104,165.8248732,5.400721774,5.185362661,434.707608,43.01389247
1893,26.91641934,99.84671638,225.6323656,10.88845927,9.809974864,368.7938769,29.76510449
1894,29.1797902,90.27214288,188.9252083,8.547045892,13.78765758,407.7857176,55.98452929
1895,26.44600063,98.29937782,221.2258168,8.642128093,5.397216577,420.0996483,42.93455008
1896,28.43572863,95.8840407,203.9283708,5.597789328,5.501089929,379.3502566,95.74661551
1897,28.94099669,93.00109012,191.7723087,10.95428501,15.07537961,407.4361135,51.32046753
1898,26.45488737,93.45042636,149.2220255,9.3968279,5.935529451,389.1303506,69.64535217
1899,25.79490531,93.84150618,152.4238712,5.133122655,1.292314308,443.0797828,13.46406237
1900,26.93141945,98.80313612,166.5712879,10.61920939,15.57949117,401.731916,77.30143835
1901,24.40228894,79.19732001,90.8022356,11.95577601,11.08083799,392.0898674,68.02076697
1902,23.09595631,84.86275707,71.29581071,7.699290418,7.197522686,404.1230359,6.137302527
1903,23.9656349,76.97696717,90.75616738,8.745028258,15.60367498,350.3601471,79.10298233
1904,24.88738107,75.62137159,89.76050416,9.956905913,17.40472715,418.0982208,35.40222223
1905,25.36243778,83.63276077,88.43618918,6.416953204,2.728191051,437.4234659,36.55407893
1906,24.69457084,81.7358876,78.58494391,10.12914787,12.7994949,419.6961159,12.27870005
1907,25.0017188,80.53965818,96.32600992,8.579862214,16.40563646,395.5142656,36.02686314
1908,22.45942937,81.30681027,64.23026638,10.26387692,18.5795703,391.5874059,57.87737558
1909,23.60564038,79.29573149,72.49800885,5.230294452,5.732803086,409.3181893,24.03619051
1910,24.58453146,79.12404171,71.94608134,7.963666544,12.46302479,424.5597416,12.42041065
1911,23.0865933,83.55546146,71.84080724,11.77823518,2.584884027,372.5699988,73.85368457
1912,23.5000992,83.63488952,79.81328183,11.52260394,18.18314939,378.6989029,97.13714617
1913,24.1472953,75.88298598,69.91563467,11.26339649,3.546947127,391.7079448,35.69201502
1914,24.69315538,84.84422454,89.799462,9.471022633,9.596136716,380.6641414,10.98211625
1915,24.484692,84.44932014,90.94342484,8.131240889,18.1322608,370.599602,87.77633147
1916,24.49112609,82.24415809,64.02949379,5.130420459,12.53992618,351.7499826,72.00251534
1917,23.47986888,81.73049149,86.76287924,9.737805756,19.67592798,393.0088382,37.50926513
1918,24.18586246,76.04203958,69.08056728,6.76963056,11.92698609,374.0821407,0.073277155
1919,25.00755095,78.17952126,86.06411872,5.450609757,14.56129112,373.3117908,73.99698152
1920,25.99237426,77.0543546,89.1188212,6.611569616,12.18809501,405.7825221,7.615969275
1921,23.66457347,81.69105088,99.36898373,7.231411226,9.055657281,364.5327082,38.04693756
1922,25.66891439,81.38103349,78.59595817,10.65609021,19.83642343,413.8062053,7.454900662
1923,22.04612876,84.62978302,86.00758678,7.011374839,11.61427693,376.4828632,66.26871373
1924,22.4204752,84.55794703,93.46595573,9.210787081,18.54251183,431.740455,31.8077854
1925,25.03149561,82.21276599,95.0191318,8.6997579,9.291155985,390.1334567,2.440243188
1926,23.53371386,77.21705554,87.54004943,8.890457607,13.08367383,374.368311,34.93332038
1927,22.77076388,82.5993307,81.49543437,6.524711839,18.13229651,356.877574,52.86390654
1928,25.49848236,79.9751579,67.05961949,10.36405461,5.804300557,365.4188724,9.555144619
1929,25.248679,83.4630147,86.55517751,9.428373434,10.95492517,367.2667563,22.69500772
1930,22.78249615,77.51235009,64.61444234,7.449663624,14.09009034,441.7893485,37.83360827
1931,23.37044424,77.43198948,71.67870701,7.048998021,9.663174629,386.2054331,36.62356957
1932,24.86560781,78.22080815,79.56866268,7.672901302,19.64294876,403.0252004,14.89781386
1933,24.14386157,84.51591287,80.36146974,5.238029072,9.829434229,363.3413785,58.52650654
1934,25.03300222,79.04368718,97.10087029,11.79632104,7.459591263,379.0824257,92.68418187
1935,23.65724079,84.47601498,88.54479121,7.638445277,6.237417031,428.9912942,80.84568734
1936,25.54359718,84.09229796,88.94245493,7.174165989,19.04331529,424.151088,69.79383096
1937,22.00085141,79.47270984,90.42224164,6.675978605,6.984465302,358.786244,44.93298668
1938,23.64328417,78.1258666,80.96157332,5.042195988,8.601495749,385.5707664,80.93485958
1939,23.96436009,78.02763149,84.63148859,9.933686503,16.2799153,403.6620999,82.34808246
1940,24.65425757,75.6350708,61.82980133,8.928584143,7.061797381,364.2675573,28.01168298
1941,24.3017998,84.87668973,65.0247867,10.08373114,3.935844877,399.7727236,54.6034738
1942,24.29144926,81.02453404,90.41694635,6.946458734,18.45165488,396.5445043,52.91369862
1943,24.29470232,84.61527627,81.05902285,10.15130966,3.420297467,388.4609376,16.75666365
1944,25.72180042,81.19666206,99.93100821,5.814740525,19.2558006,446.2518286,77.74231971
1945,24.87663664,76.30050373,91.9223468,5.457210685,12.98556092,394.959438,13.487324
1946,22.60612115,77.34264002,75.13617229,8.27008392,8.367184646,434.3277406,86.85752245
1947,23.86814008,75.68339729,90.4547185,11.75205912,19.2153264,438.6022216,58.67322566
1948,23.41022496,76.43836957,78.82199603,11.18279266,5.481892507,382.5196265,36.17427095
1949,24.96440768,81.31677618,80.03995829,9.364610876,2.927110865,433.3213432,8.433993176
1950,25.16820129,80.30351815,84.62419032,8.91907352,3.676154354,414.6803778,1.521451691
1951,22.72767171,77.07598065,77.55176318,11.11421134,2.982425255,382.2187609,60.93492252
1952,22.45145981,76.25674874,86.84998693,11.81328965,11.2162071,403.975554,29.110567
1953,23.04920461,75.53835214,70.65644296,9.354336507,9.953738377,384.1379313,21.80625594
1954,25.29250148,75.66653335,62.64174227,8.577068751,15.3636574,352.1782943,11.59861759
1955,22.95604064,82.33733678,66.48339303,7.351589844,19.48736833,431.9494552,80.68608748
1956,22.80213132,84.14668447,91.6389565,8.267896175,2.871317122,360.1278907,10.57680856
1957,23.54234715,75.98203329,84.12536744,5.456600315,13.25917363,388.5319333,39.84200086
1958,24.41212325,80.80343786,98.60457373,9.042823845,10.10321418,371.8106891,83.58091979
1959,22.94276687,75.37170612,67.08022574,10.08396839,14.5949459,360.9387416,2.366327197
1960,25.53676123,81.13668716,95.4262599,8.211086306,9.614688279,354.1407483,15.60204535
1961,25.32023717,81.79475917,83.46532547,8.816594487,0.315621326,392.4156569,64.15550841
1962,22.426733,81.53480799,65.54475812,8.921316309,7.795046195,379.015562,29.70118431
1963,25.78544484,75.00539324,91.39578861,11.11529226,0.729532825,398.3178779,46.63679228
1964,25.68959532,77.90621048,66.19426787,8.102046049,0.959401565,353.7443802,64.40016425
1965,22.14593688,82.8597549,60.65381719,8.966238636,19.02915358,397.3128062,48.34961649
1966,25.07278712,82.50257909,93.51042684,11.61769197,4.592301522,411.6124799,41.46029298
